timestamp,user_id,group
1116577739,266287989911,2
1116577761,300647967202,1
1116577805,274878086337,1
1116577905,300647967208,1
1116577917,266287989912,2
1116577927,300647967210,2
1116577963,300647967216,2
1116578049,300647967219,1
1116578105,274878086343,1
1116578141,300647967224,3
1116578159,300647967226,1
1116578196,300647967229,3
1116578204,300647967231,1
1116578214,274878086346,2
1116578293,300647967238,1
1116578295,300647967239,2
1116578323,300647967240,2
1116578350,300647967242,3
1116578375,300647967244,1
1116578566,266287989914,3
1116578572,300647967260,3
1116578589,300647967261,1
1116578626,300647967263,2
1116578650,274878086355,1
1116578714,300647967265,3
1116578786,274878086356,1
1116578821,274878086357,2
1116578896,274878086359,3
1116578915,274878086360,3
1116578925,300647967279,1
1116579011,300647967285,1
1116579017,300647967286,1
1116579081,300647967293,2
1116579096,300647967294,2
1116579112,300647967296,3
1116579115,300647967297,1
1116579123,300647967299,2
1116579151,300647967303,1
1116579163,300647967304,1
1116579218,300647967307,3
1116579241,300647967309,1
1116579249,300647967310,1
1116579295,300647967313,3
1116579317,300647967314,3
1116579355,274878086367,1
1116579361,300647967319,3
1116579372,300647967320,3
1116579378,300647967322,1
1116579394,300647967323,2
1116579395,274878086368,1
1116579410,274878086369,2
1116579415,300647967326,3
1116579430,300647967327,1
1116579441,300647967330,2
1116579452,300647967331,3
1116579471,274878086371,3
1116579476,300647967333,1
1116579479,300647967334,1
1116579483,300647967335,2
1116579517,300647967340,1
1116579517,300647967341,2
1116579576,266287989918,2
1116579609,300647967346,1
1116579622,300647967347,2
1116579646,300647967353,2
1116579650,300647967354,2
1116579654,300647967355,3
1116579660,300647967356,3
1116579680,300647967358,1
1116579683,300647967359,2
1116579684,274878086375,2
1116579688,300647967362,3
1116579720,300647967363,1
1116579730,300647967364,1
1116579755,300647967366,2
1116579777,274878086380,1
1116579836,300647967372,2
1116579860,300647967374,3
1116579973,300647967385,3
1116579979,300647967386,3
1116579998,300647967388,1
1116580003,300647967389,2
1116580078,274878086386,1
1116580092,300647967396,2
1116580099,274878086387,2
1116580212,300647967403,3
1116580348,300647967417,1
1116580365,300647967418,1
1116580380,300647967420,2
1116580402,300647967422,3
1116580438,300647967424,1
1116580464,300647967429,1
1116580515,300647967433,3
1116580517,300647967434,3
1116580526,300647967435,1
1116580526,300647967436,1
1116580556,300647967441,1
1116580599,274878086396,3
1116580651,300647967449,2
1116580664,300647967450,2
1116580746,300647967454,1
1116580776,300647967456,2
1116580860,300647967461,2
1116580863,274878086400,2
1116580872,300647967462,2
1116580896,300647967464,3
1116580900,300647967465,1
1116580973,300647967470,3
1116581044,300647967479,2
1116581076,300647967485,2
1116581099,300647967489,1
1116581103,300647967490,1
1116581119,300647967491,2
1116581164,300647967495,1
1116581173,300647967496,1
1116581177,300647967497,2
1116581196,274878086408,3
1116581213,300647967500,3
1116581224,300647967502,1
1116581320,300647967508,1
1116581364,274878086411,2
1116581372,300647967511,3
1116581394,300647967513,1
1116581473,300647967516,2
1116581491,300647967517,3
1116581504,300647967518,3
1116581538,300647967521,2
1116581575,274878086415,1
1116581601,274878086416,1
1116581602,300647967528,2
1116581607,300647967529,3
1116581647,300647967535,3
1116581700,300647967541,3
1116581704,300647967542,3
1116581706,300647967543,1
1116581712,300647967544,1
1116581742,300647967545,2
1116581767,300647967550,1
1116581789,300647967552,2
1116581799,274878086419,3
1116581837,300647967561,1
1116581872,300647967562,1
1116581882,300647967563,2
1116581884,300647967564,2
1116582005,300647967572,3
1116582062,300647967578,3
1116582102,300647967583,3
1116582146,300647967590,3
1116582242,300647967592,1
1116582246,300647967593,2
1116582353,300647967596,3
1116582355,274878086434,1
1116582381,300647967600,2
1116582476,300647967604,1
1116582477,300647967605,2
1116582524,300647967606,2
1116582540,274878086438,3
1116582542,300647967607,3
1116582551,300647967610,1
1116582560,300647967612,2
1116582615,300647967616,1
1116582628,300647967619,3
1116582732,300647967630,2
1116582747,300647967632,3
1116582755,300647967633,1
1116582757,266287989923,2
1116582814,300647967639,1
1116582833,300647967641,2
1116582904,274878086445,1
1116582919,274878086446,1
1116582954,274878086448,2
1116583012,300647967656,3
1116583061,300647967659,2
1116583122,300647967666,2
1116583136,300647967669,1
1116583197,300647967675,1
1116583274,300647967680,3
1116583286,300647967681,1
1116583286,274878086456,3
1116583288,300647967683,2
1116583294,300647967685,3
1116583310,300647967686,3
1116583335,274878086458,1
1116583383,300647967690,2
1116583470,300647967696,2
1116583531,300647967699,1
1116583641,300647967709,3
1116583648,300647967711,1
1116583658,274878086463,1
1116583685,300647967713,2
1116583706,300647967714,2
1116583710,300647967715,3
1116583726,300647967717,1
1116583755,274878086470,1
1116583756,300647967719,2
1116583760,300647967720,2
1116583820,300647967723,1
1116583826,274878086474,3
1116583850,300647967724,1
1116583865,300647967725,2
1116583875,300647967727,3
1116583950,300647967735,1
1116583996,274878086486,3
1116584007,300647967738,2
1116584038,300647967742,1
1116584057,300647967743,2
1116584082,300647967745,3
1116584118,274878086490,2
1116584136,300647967746,3
1116584233,300647967752,3
1116584242,274878086494,1
1116584290,274878086496,2
1116584293,274878086497,3
1116584299,300647967759,1
1116584323,300647967763,3
1116584326,300647967764,3
1116584333,300647967765,1
1116584343,300647967766,1
1116584388,300647967768,2
1116584391,274878086500,1
1116584406,300647967769,3
1116584443,300647967774,2
1116584461,300647967777,1
1116584463,300647967778,1
1116584500,274878086502,2
1116584554,300647967783,1
1116584561,300647967784,1
1116584572,300647967786,2
1116584576,300647967787,3
1116584626,274878086505,1
1116584710,300647967800,3
1116584722,274878086508,2
1116584722,300647967803,2
1116584879,300647967816,2
1116584947,300647967823,3
1116584957,300647967827,2
1116584973,300647967828,2
1116584983,300647967830,3
1116585012,300647967833,2
1116585036,300647967836,3
1116585137,300647967844,1
1116585149,300647967845,2
1116585208,274878086518,1
1116585252,300647967853,3
1116585277,300647967857,2
1116585330,300647967861,1
1116585378,300647967865,3
1116585378,300647967866,3
1116585388,300647967867,1
1116585393,300647967868,1
1116585437,300647967875,2
1116585449,274878086521,3
1116585477,300647967876,2
1116585496,274878086522,3
1116585549,274878086523,1
1116585558,300647967881,2
1116585712,274878086530,1
1116585714,300647967892,1
1116585761,300647967896,3
1116585764,274878086531,2
1116585887,300647967907,3
1116585908,300647967910,1
1116585920,300647967914,3
1116585923,300647967915,1
1116585944,274878086536,1
1116585975,300647967919,3
1116585979,300647967920,3
1116585980,300647967921,1
1116586010,300647967925,3
1116586030,300647967928,1
1116586041,300647967932,3
1116586050,274878086539,3
1116586062,274878086540,3
1116586064,300647967937,3
1116586161,300647967947,2
1116586188,274878086543,2
1116586192,300647967951,1
1116586195,300647967953,2
1116586217,300647967957,1
1116586252,300647967961,3
1116586296,274878086547,1
1116586324,300647967964,1
1116586331,300647967965,2
1116586375,300647967967,3
1116586441,274878086549,2
1116586582,300647967984,2
1116586606,300647967985,3
1116586619,300647967988,1
1116586689,300647967993,1
1116586702,300647967994,1
1116586735,300647967997,3
1116586871,300647968005,1
1116586919,300647968007,2
1116586933,300647968009,3
1116586941,274878086560,1
1116586960,300647968012,1
1116587029,300647968017,1
1116587059,300647968019,2
1116587066,300647968020,2
1116587095,300647968026,2
1116587171,274878086569,3
1116587199,300647968032,2
1116587219,300647968036,1
1116587235,300647968038,2
1116587241,300647968039,3
1116587283,300647968043,2
1116587286,300647968044,2
1116587303,300647968048,1
1116587378,274878086573,2
1116587427,300647968056,2
1116587445,300647968061,2
1116587572,300647968066,1
1116587595,300647968071,1
1116587619,300647968072,1
1116587624,300647968074,2
1116587631,300647968077,1
1116587632,300647968078,1
1116587695,300647968080,2
1116587715,300647968081,3
1116587730,300647968082,3
1116587784,300647968089,1
1116587804,300647968092,2
1116587805,300647968093,3
1116587842,300647968101,1
1116587843,300647968102,1
1116587865,300647968105,3
1116587868,300647968106,3
1116587884,300647968108,1
1116587908,300647968110,2
1116587910,300647968111,3
1116587931,300647968114,1
1116587933,300647968116,2
1116587964,300647968119,1
1116588010,300647968123,3
1116588016,274878086586,2
1116588106,300647968129,3
1116588119,300647968130,3
1116588124,300647968132,1
1116588124,300647968131,1
1116588179,300647968135,3
1116588199,300647968136,3
1116588227,300647968143,1
1116588278,300647968147,3
1116588281,300647968149,1
1116588338,300647968153,3
1116588344,300647968154,3
1116588443,300647968160,3
1116588447,274878086597,2
1116588454,300647968161,1
1116588510,300647968168,1
1116588585,300647968174,1
1116588586,300647968175,2
1116588623,300647968177,3
1116588678,300647968181,2
1116588721,274878086603,2
1116588772,300647968189,3
1116588772,300647968190,3
1116588939,300647968203,1
1116588946,300647968204,1
1116588952,300647968206,2
1116589030,300647968212,2
1116589044,300647968214,3
1116589059,300647968215,1
1116589062,274878086612,3
1116589224,274878086618,3
1116589230,300647968225,3
1116589258,300647968227,1
1116589363,300647968242,2
1116589382,300647968244,3
1116589390,300647968248,2
1116589391,300647968249,3
1116589409,300647968252,1
1116589425,300647968254,2
1116589490,300647968259,2
1116589533,300647968261,3
1116589546,300647968262,3
1116589567,300647968265,2
1116589635,300647968270,1
1116589636,300647968272,2
1116589662,300647968275,1
1116589681,300647968277,2
1116589683,300647968279,3
1116589710,274878086627,2
1116589741,300647968286,3
1116589772,274878086630,3
1116589777,300647968294,1
1116589852,300647968299,1
1116589911,300647968305,1
1116589914,300647968306,1
1116589928,274878086633,2
1116589931,300647968307,2
1116589937,266287989928,1
1116589947,300647968309,3
1116589957,300647968311,1
1116589973,300647968313,2
1116590014,300647968316,3
1116590076,300647968323,1
1116590110,300647968326,2
1116590119,300647968327,3
1116590157,300647968328,3
1116590163,300647968329,1
1116590184,300647968330,1
1116590199,300647968334,3
1116590201,300647968335,1
1116590212,266287989930,2
1116590216,274878086641,3
1116590225,300647968338,2
1116590254,300647968343,2
1116590300,266287989931,3
1116590465,300647968360,1
1116590480,300647968361,2
1116590495,300647968363,3
1116590499,300647968364,3
1116590626,300647968373,2
1116590655,300647968374,2
1116590672,300647968376,3
1116590681,300647968379,2
1116590702,300647968381,3
1116590731,300647968385,2
1116590742,274878086655,1
1116590744,300647968390,1
1116590756,274878086656,1
1116590803,300647968397,2
1116590814,300647968399,3
1116590862,300647968402,1
1116590883,300647968403,2
1116590883,300647968404,2
1116590894,300647968405,3
1116590923,300647968409,2
1116590929,300647968410,2
1116590950,274878086661,1
1116590975,300647968414,1
1116591064,300647968421,2
1116591095,300647968423,3
1116591141,274878086665,3
1116591158,300647968429,3
1116591169,300647968430,3
1116591182,300647968431,1
1116591234,300647968434,2
1116591234,300647968435,3
1116591304,300647968439,2
1116591322,266287989936,2
1116591337,300647968442,3
1116591430,300647968451,2
1116591452,300647968454,3
1116591544,300647968462,1
1116591624,300647968468,1
1116591629,300647968469,2
1116591667,300647968473,1
1116591742,300647968477,3
1116591785,300647968481,2
1116591790,300647968483,3
1116591792,300647968484,3
1116591796,300647968485,1
1116591803,300647968486,1
1116591843,274878086679,1
1116591900,300647968496,3
1116591930,274878086681,2
1116591974,274878086682,2
1116591997,300647968504,1
1116592008,300647968506,2
1116592045,300647968509,1
1116592087,274878086686,1
1116592087,300647968515,1
1116592128,300647968517,2
1116592167,300647968524,2
1116592233,300647968532,3
1116592401,300647968546,1
1116592477,300647968550,3
1116592487,300647968551,1
1116592496,300647968552,1
1116592498,300647968553,2
1116592502,300647968554,2
1116592557,300647968558,1
1116592572,300647968563,1
1116592584,300647968564,1
1116592586,300647968565,2
1116592599,300647968566,2
1116592636,274878086699,2
1116592653,300647968574,3
1116592772,274878086704,1
1116592785,300647968585,3
1116592790,300647968586,3
1116592790,300647968587,1
1116592810,274878086706,2
1116592834,266287989940,1
1116592859,300647968595,2
1116592865,300647968597,3
1116592902,300647968601,2
1116592974,274878086711,2
1116593044,274878086714,3
1116593048,300647968612,1
1116593052,300647968613,2
1116593059,274878086715,1
1116593141,300647968619,2
1116593151,274878086716,1
1116593235,300647968623,1
1116593251,300647968624,1
1116593253,300647968625,2
1116593255,274878086719,3
1116593285,300647968628,3
1116593338,274878086721,1
1116593347,274878086724,2
1116593371,300647968633,3
1116593388,300647968636,1
1116593408,300647968637,2
1116593408,300647968638,2
1116593484,274878086729,2
1116593486,300647968643,2
1116593493,300647968645,3
1116593496,300647968646,3
1116593510,300647968647,1
1116593533,300647968650,2
1116593543,300647968652,3
1116593554,300647968653,1
1116593571,300647968658,3
1116593612,300647968661,2
1116593688,274878086736,2
1116593705,300647968669,3
1116593717,266287989941,2
1116593725,300647968671,1
1116593725,300647968670,3
1116593726,300647968672,1
1116593735,300647968674,2
1116593736,300647968675,3
1116593800,300647968679,2
1116593806,300647968680,2
1116593812,300647968681,3
1116593844,300647968683,1
1116593895,300647968685,2
1116593910,300647968687,3
1116593919,274878086739,1
1116594017,300647968698,2
1116594044,300647968703,2
1116594083,300647968708,1
1116594089,274878086747,2
1116594125,300647968712,3
1116594142,300647968715,2
1116594150,300647968716,2
1116594169,300647968719,1
1116594244,300647968728,2
1116594288,300647968733,2
1116594288,300647968734,2
1116594294,300647968736,3
1116594342,300647968740,2
1116594399,274878086752,1
1116594410,300647968747,3
1116594424,266287989943,3
1116594434,300647968749,1
1116594435,300647968751,2
1116594470,300647968758,2
1116594573,300647968768,1
1116594590,300647968771,3
1116594666,274878086762,3
1116594759,300647968788,2
1116594779,274878086766,2
1116594779,300647968791,1
1116594789,300647968793,2
1116594802,300647968794,2
1116594809,300647968796,3
1116594870,300647968805,2
1116594897,300647968809,1
1116594910,274878086771,2
1116594914,300647968810,1
1116594915,300647968811,2
1116594933,300647968814,3
1116594934,274878086772,2
1116594957,300647968817,2
1116594999,300647968819,3
1116595001,300647968820,3
1116595020,274878086775,1
1116595021,300647968822,1
1116595077,300647968829,2
1116595134,274878086782,1
1116595179,274878086784,2
1116595236,300647968840,1
1116595306,300647968845,1
1116595332,300647968848,2
1116595332,300647968849,3
1116595372,274878086789,2
1116595379,300647968856,3
1116595441,300647968860,2
1116595501,300647968864,1
1116595515,300647968866,2
1116595579,300647968872,2
1116595622,300647968875,1
1116595626,300647968876,1
1116595652,300647968878,2
1116595668,300647968881,1
1116595693,300647968882,1
1116595733,300647968886,3
1116595762,300647968891,3
1116595763,274878086798,3
1116595783,300647968895,2
1116595790,300647968896,2
1116595792,300647968897,3
1116595878,300647968904,3
1116595997,300647968912,1
1116595999,300647968913,2
1116596068,300647968916,3
1116596086,266287989945,1
1116596094,300647968919,2
1116596109,300647968920,2
1116596124,274878086805,1
1116596138,300647968921,3
1116596158,300647968923,1
1116596164,300647968924,1
1116596170,300647968927,3
1116596172,300647968928,3
1116596188,300647968930,1
1116596194,300647968933,3
1116596201,300647968934,3
1116596211,300647968937,2
1116596234,300647968938,2
1116596235,300647968939,3
1116596296,300647968944,2
1116596325,300647968947,1
1116596336,300647968948,1
1116596337,274878086811,1
1116596346,300647968951,3
1116596347,300647968952,3
1116596386,300647968956,2
1116596412,300647968959,1
1116596445,300647968964,3
1116596456,300647968965,1
1116596459,274878086817,1
1116596476,300647968966,1
1116596571,300647968972,1
1116596575,300647968974,2
1116596615,300647968981,3
1116596711,300647968991,2
1116596714,300647968993,3
1116596715,300647968994,3
1116596727,274878086822,3
1116596763,300647968997,2
1116596772,300647968999,3
1116596791,300647969000,3
1116596792,300647969002,1
1116596799,300647969005,3
1116596825,300647969008,1
1116596855,300647969010,2
1116596900,300647969013,1
1116597082,300647969026,1
1116597095,300647969029,3
1116597104,300647969030,3
1116597124,300647969034,2
1116597147,300647969036,3
1116597171,300647969037,1
1116597173,274878086832,2
1116597203,300647969043,1
1116597237,300647969046,2
1116597253,300647969049,1
1116597256,274878086835,1
1116597263,300647969050,1
1116597281,300647969053,3
1116597289,300647969055,1
1116597326,300647969060,3
1116597364,300647969064,2
1116597423,300647969072,3
1116597445,300647969077,3
1116597457,300647969080,1
1116597462,300647969083,3
1116597480,300647969084,3
1116597493,300647969085,1
1116597511,300647969087,2
1116597553,300647969091,1
1116597560,274878086845,3
1116597594,300647969093,2
1116597616,300647969094,2
1116597622,300647969095,3
1116597652,300647969097,1
1116597657,300647969098,1
1116597677,300647969100,2
1116597735,300647969102,3
1116597753,300647969104,1
1116597791,300647969107,3
1116597816,300647969112,2
1116597848,300647969117,2
1116597862,300647969120,3
1116597863,274878086850,2
1116597895,300647969123,2
1116597898,274878086851,3
1116597915,300647969126,3
1116597929,300647969127,1
1116597933,300647969129,2
1116597957,300647969132,3
1116598005,300647969136,2
1116598006,300647969137,3
1116598028,300647969140,1
1116598054,300647969145,1
1116598064,274878086857,3
1116598078,274878086858,3
1116598117,300647969153,2
1116598139,300647969156,3
1116598171,300647969160,2
1116598186,300647969164,1
1116598201,300647969167,3
1116598211,300647969168,3
1116598219,300647969170,1
1116598243,300647969172,2
1116598264,274878086863,3
1116598300,300647969178,2
1116598312,300647969181,1
1116598313,300647969182,1
1116598347,300647969184,2
1116598363,300647969185,3
1116598374,300647969187,1
1116598432,274878086869,3
1116598465,274878086871,1
1116598472,266287989949,3
1116598480,300647969194,1
1116598497,300647969196,2
1116598526,300647969201,2
1116598526,300647969200,1
1116598528,300647969202,2
1116598546,300647969203,3
1116598580,274878086872,1
1116598625,300647969210,3
1116598638,300647969211,1
1116598653,300647969214,2
1116598679,300647969215,3
1116598749,300647969221,3
1116598761,300647969222,3
1116598771,300647969223,1
1116598803,274878086879,2
1116598808,300647969225,2
1116598810,300647969226,2
1116598833,300647969230,1
1116598853,300647969232,2
1116598873,274878086880,2
1116598891,300647969237,2
1116598931,300647969239,3
1116598989,300647969247,1
1116599032,300647969250,2
1116599033,300647969251,3
1116599036,300647969253,1
1116599064,300647969254,1
1116599104,300647969261,2
1116599122,300647969262,2
1116599135,300647969263,3
1116599191,300647969266,1
1116599217,300647969267,2
